Crash ID,State,Month,Year,Dayweek,Time,Crash_Type,Bus_Involvement,Rigid_Truck_Involvement,Articulated_Truck_Involvement ,Speed_Limit,Road_User,Gender,Age
20185006,WA,January,2018,Thursday,17:17,Multiple vehicle,No,No,No,60,Pedestrian,Female,41
20185010,WA,January,2018,Sunday,16:40,Single vehicle,No,No,No,110,Motorcycle rider,Male,48
20185016,WA,January,2018,Tuesday,06:25,Multiple vehicle,No,No,No,70,Driver,Male,27
20185020,WA,January,2018,Friday,06:26,Single vehicle,No,No,No,110,Passenger,Female,20
20185020,WA,January,2018,Friday,06:26,Single vehicle,No,No,No,110,Driver,Male,24
20185024,WA,January,2018,Tuesday,16:16,Multiple vehicle,No,No,No,60,Driver,Male,86
20185027,WA,January,2018,Monday,02:50,Single vehicle,No,No,No,50,Driver,Female,-9
20185032,WA,January,2018,Thursday,13:41,Multiple vehicle,No,No,Yes,100,Motorcycle rider,Male,56
20185033,WA,January,2018,Saturday,06:00,Multiple vehicle,No,No,No,110,Driver,Male,39
20185034,WA,January,2018,Tuesday,05:30,Single vehicle,No,No,No,110,Driver,Male,46
20186001,TAS,January,2018,Friday,21:50,Multiple vehicle,No,No,No,100,Driver,Female,51
20186002,TAS,January,2018,Friday,14:56,Multiple vehicle,No,No,No,100,Passenger,Male,62
20186005,TAS,January,2018,Friday,19:55,Multiple vehicle,No,No,No,100,Motorcycle rider,Male,23
20186006,TAS,January,2018,Saturday,19:39,Single vehicle,No,No,No,60,Passenger,Male,22
20186009,TAS,January,2018,Monday,09:55,Single vehicle,No,No,No,60,Motorcycle rider,Male,27
20186012,TAS,January,2018,Wednesday,04:15,Pedestrian,No,No,No,100,Pedestrian,Male,21
20187001,NT,January,2018,Thursday,22:40,Pedestrian,No,No,No,60,Pedestrian,Female,18
20187009,NT,January,2018,Wednesday,21:50,Pedestrian,No,No,No,60,Pedestrian,Male,23
20187010,NT,January,2018,Saturday,22:01,Single vehicle,No,No,No,110,Passenger,Male,28
20188002,ACT,January,2018,Tuesday,18:00,Single vehicle,No,No,No,80,Passenger,Male,24
20171003,NSW,December,2017,Monday,15:45,Single vehicle,No,No,No,100,Driver,Male,59
20171023,NSW,December,2017,Sunday,11:05,Single vehicle,No,No,No,100,Driver,Male,18
20171034,NSW,December,2017,Friday,17:00,Multiple vehicle,No,No,No,50,Driver,Male,72
20171036,NSW,December,2017,Saturday,20:25,Single vehicle,No,No,No,100,Driver,Female,38
20171049,NSW,December,2017,Sunday,20:55,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,22
20171079,NSW,December,2017,Thursday,22:07,Single vehicle,No,No,No,50,Motorcycle rider,Male,22
20171088,NSW,December,2017,Saturday,22:13,Multiple vehicle,No,No,No,90,Driver,Male,35
20171090,NSW,December,2017,Tuesday,17:10,Single vehicle,No,No,No,80,Passenger,Female,23
20171095,NSW,December,2017,Monday,10:15,Multiple vehicle,No,No,No,70,Passenger,Female,91
20171098,NSW,December,2017,Saturday,02:30,Single vehicle,No,No,No,80,Driver,Male,28
20171099,NSW,December,2017,Friday,18:00,Single vehicle,No,No,No,100,Motorcycle rider,Male,55
20171108,NSW,December,2017,Saturday,05:45,Single vehicle,No,No,No,50,Driver,Male,53
20171127,NSW,December,2017,Thursday,11:50,Single vehicle,No,No,No,100,Driver,Male,24
20171127,NSW,December,2017,Thursday,11:50,Single vehicle,No,No,No,100,Passenger,Female,15
20171131,NSW,December,2017,Thursday,08:57,Multiple vehicle,No,No,Yes,110,Driver,Female,72
20171139,NSW,December,2017,Saturday,11:30,Single vehicle,No,No,No,100,Driver,Male,78
20171156,NSW,December,2017,Tuesday,17:00,Single vehicle,No,No,No,110,Driver,Female,25
20171168,NSW,December,2017,Tuesday,16:15,Multiple vehicle,No,Yes,No,50,Driver,Male,16
20171170,NSW,December,2017,Thursday,12:15,Multiple vehicle,No,No,No,100,Driver,Female,73
20171176,NSW,December,2017,Monday,16:18,Multiple vehicle,No,No,No,100,Driver,Male,78
20171176,NSW,December,2017,Monday,16:18,Multiple vehicle,No,No,No,100,Passenger,Female,73
20171186,NSW,December,2017,Saturday,19:19,Single vehicle,No,No,No,60,Driver,Female,62
20171200,NSW,December,2017,Saturday,02:00,Multiple vehicle,No,No,No,90,Driver,Female,38
20171205,NSW,December,2017,Thursday,23:00,Pedestrian,No,No,No,60,Pedestrian,Female,21
20171226,NSW,December,2017,Saturday,22:45,Multiple vehicle,No,No,No,100,Passenger,Male,25
20171236,NSW,December,2017,Tuesday,22:50,Multiple vehicle,No,Yes,No,60,Driver,Male,43
20171238,NSW,December,2017,Friday,17:25,Multiple vehicle,No,No,No,100,Driver,Male,48
20171253,NSW,December,2017,Saturday,14:30,Single vehicle,No,No,No,100,Motorcycle rider,Male,26
20171275,NSW,December,2017,Sunday,14:27,Single vehicle,No,No,No,100,Passenger,Female,25
20171316,NSW,December,2017,Tuesday,04:45,Single vehicle,No,No,No,80,Driver,Male,63
20171321,NSW,December,2017,Sunday,14:45,Single vehicle,No,No,No,80,Motorcycle rider,Male,25
20171322,NSW,December,2017,Monday,06:00,Single vehicle,No,No,No,100,Driver,Male,46
20171323,NSW,December,2017,Tuesday,10:40,Multiple vehicle,No,No,No,100,Driver,Male,50
20171323,NSW,December,2017,Tuesday,10:40,Multiple vehicle,No,No,No,100,Driver,Male,69
20171323,NSW,December,2017,Tuesday,10:40,Multiple vehicle,No,No,No,100,Passenger,Female,60
20171323,NSW,December,2017,Tuesday,10:40,Multiple vehicle,No,No,No,100,Passenger,Female,21
20171323,NSW,December,2017,Tuesday,10:40,Multiple vehicle,No,No,No,100,Passenger,Female,28
20171331,NSW,December,2017,Friday,19:10,Single vehicle,No,No,No,50,Driver,Male,80
20171340,NSW,December,2017,Saturday,14:25,Single vehicle,No,No,Yes,100,Driver,Male,34
20171350,NSW,December,2017,Monday,06:00,Single vehicle,No,No,No,100,Driver,Male,44
20171355,NSW,December,2017,Friday,11:00,Pedestrian,No,No,No,60,Pedestrian,Female,77
20172009,VIC,December,2017,Saturday,16:46,Multiple vehicle,No,-9,Yes,100,Driver,Male,59
20172021,VIC,December,2017,Friday,07:46,Multiple vehicle,-9,-9,No,-9,Driver,Male,61
20172024,VIC,December,2017,Sunday,19:34,Multiple vehicle,-9,-9,No,-9,Passenger,Male,40
20172024,VIC,December,2017,Sunday,19:34,Multiple vehicle,-9,-9,No,-9,Passenger,Female,-9
20172024,VIC,December,2017,Sunday,19:34,Multiple vehicle,-9,-9,No,-9,Driver,Male,35
20172032,VIC,December,2017,Saturday,13:00,Pedestrian,-9,-9,No,-9,Pedestrian,Male,58
20172043,VIC,December,2017,Monday,16:10,Multiple vehicle,-9,-9,No,-9,Driver,Male,46
20172103,VIC,December,2017,Monday,05:40,Single vehicle,-9,-9,No,-9,Driver,Male,22
20172119,VIC,December,2017,Thursday,00:25,Multiple vehicle,-9,-9,No,-9,Driver,Male,41
20172122,VIC,December,2017,Saturday,13:00,Single vehicle,No,-9,No,100,Driver,Male,23
20172126,VIC,December,2017,Wednesday,17:25,Multiple vehicle,No,-9,No,70,Driver,Female,27
20172129,VIC,December,2017,Friday,07:55,Multiple vehicle,No,-9,No,100,Driver,Female,22
20172144,VIC,December,2017,Wednesday,17:30,Single vehicle,-9,-9,No,-9,Motorcycle rider,Male,47
20172148,VIC,December,2017,Friday,10:15,Multiple vehicle,No,-9,No,100,Bicyclist (includes pillion passengers),Male,23
20172149,VIC,December,2017,Wednesday,11:00,Multiple vehicle,-9,-9,No,-9,Motorcycle rider,Male,66
20172149,VIC,December,2017,Wednesday,11:00,Multiple vehicle,-9,-9,No,-9,Motorcycle rider,Male,48
20172151,VIC,December,2017,Sunday,18:47,Single vehicle,No,-9,No,100,Driver,Male,40
20172158,VIC,December,2017,Thursday,17:10,Single vehicle,No,-9,No,100,Driver,Female,19
20172174,VIC,December,2017,Sunday,20:20,Single vehicle,No,-9,No,60,Motorcycle pillion passenger,Male,48
20172179,VIC,December,2017,Tuesday,10:50,Multiple vehicle,-9,-9,No,-9,Driver,Male,52
20172180,VIC,December,2017,Thursday,11:00,Multiple vehicle,-9,-9,No,-9,Driver,Male,55
20172181,VIC,December,2017,Sunday,09:27,Single vehicle,-9,-9,No,-9,Bicyclist (includes pillion passengers),Male,57
20172198,VIC,December,2017,Friday,15:15,Pedestrian,Yes,-9,No,60,Pedestrian,Male,85
20172208,VIC,December,2017,Tuesday,11:15,Pedestrian,-9,Yes,No,-9,Pedestrian,Female,44
20172214,VIC,December,2017,Thursday,13:35,Pedestrian,-9,-9,No,-9,Pedestrian,Male,77
20172218,VIC,December,2017,Friday,11:35,Multiple vehicle,-9,-9,No,-9,Motorcycle rider,Male,43
20172225,VIC,December,2017,Monday,12:30,Single vehicle,No,-9,Yes,100,Driver,Male,66
20172228,VIC,December,2017,Thursday,12:19,Multiple vehicle,-9,-9,No,-9,Driver,Male,71
20173002,QLD,December,2017,Tuesday,13:00,Single vehicle,No,No,No,70,Driver,Female,-9
20173006,QLD,December,2017,Saturday,13:00,Single vehicle,No,No,No,110,Driver,Female,-9
20173025,QLD,December,2017,Thursday,10:00,Single vehicle,No,No,No,100,Motorcycle rider,Male,-9
20173028,QLD,December,2017,Thursday,16:00,Multiple vehicle,No,No,No,100,Motorcycle rider,Male,-9
20173056,QLD,December,2017,Saturday,13:00,Single vehicle,No,No,No,100,Driver,Male,-9
20173057,QLD,December,2017,Sunday,13:00,Single vehicle,No,No,Yes,100,Driver,Male,-9
20173063,QLD,December,2017,Sunday,03:00,Single vehicle,No,No,No,50,Driver,Male,-9
20173073,QLD,December,2017,Tuesday,16:00,Multiple vehicle,No,Yes,No,100,Motorcycle rider,Male,-9
20173075,QLD,December,2017,Wednesday,06:00,Single vehicle,No,No,No,70,Driver,Male,-9
20173079,QLD,December,2017,Friday,10:00,Multiple vehicle,No,No,No,80,Driver,Male,-9
20173102,QLD,December,2017,Wednesday,06:00,Single vehicle,No,No,No,50,Passenger,Female,-9
20173103,QLD,December,2017,Sunday,15:00,Single vehicle,No,No,No,80,Driver,Male,-9
20173116,QLD,December,2017,Monday,11:00,Multiple vehicle,No,No,No,70,Passenger,Female,-9
20173116,QLD,December,2017,Monday,11:00,Multiple vehicle,No,No,No,70,Passenger,Female,-9
20173119,QLD,December,2017,Thursday,20:00,Multiple vehicle,No,No,No,70,Driver,Male,-9
20173132,QLD,December,2017,Tuesday,04:00,Single vehicle,No,No,No,100,Driver,Male,-9
20173184,QLD,December,2017,Thursday,23:00,Single vehicle,No,No,No,50,Motorcycle rider,Male,-9
20173185,QLD,December,2017,Friday,23:00,Pedestrian,No,No,No,90,Pedestrian,Male,-9
20173186,QLD,December,2017,Thursday,15:00,Multiple vehicle,No,No,No,80,Driver,Female,-9
20173187,QLD,December,2017,Tuesday,16:00,Single vehicle,No,No,No,100,Driver,Male,-9
20173188,QLD,December,2017,Saturday,21:00,Single vehicle,No,No,No,70,Driver,Male,-9
20173212,QLD,December,2017,Saturday,11:00,Multiple vehicle,No,No,No,80,Passenger,Female,-9
20173212,QLD,December,2017,Saturday,11:00,Multiple vehicle,No,No,No,80,Driver,Female,-9
20173219,QLD,December,2017,Sunday,17:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,-9
20174001,SA,December,2017,Saturday,21:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,41
20174007,SA,December,2017,Monday,06:45,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,21
20174012,SA,December,2017,Friday,05:30,Single vehicle,No,No,No,110,Driver,Male,38
20174035,SA,December,2017,Thursday,20:40,Single vehicle,No,No,No,50,Driver,Male,19
20174056,SA,December,2017,Thursday,17:40,Single vehicle,No,No,No,80,Passenger,Female,66
20174063,SA,December,2017,Monday,21:42,Pedestrian,No,No,No,60,Pedestrian,Male,45
20174078,SA,December,2017,Wednesday,12:25,Multiple vehicle,No,No,No,110,Passenger,Female,30
20174086,SA,December,2017,Saturday,18:20,Pedestrian,No,No,No,50,Pedestrian,Female,83
20174089,SA,December,2017,Thursday,20:40,Single vehicle,No,No,No,50,Motorcycle rider,Male,17
20175001,WA,December,2017,Monday,05:06,Single vehicle,No,No,No,110,Passenger,Male,67
20175011,WA,December,2017,Wednesday,17:08,Single vehicle,No,No,No,110,Passenger,Female,45
20175014,WA,December,2017,Monday,08:20,Multiple vehicle,No,No,No,70,Driver,Female,56
20175019,WA,December,2017,Thursday,21:15,Multiple vehicle,No,No,Yes,100,Driver,Male,35
20175024,WA,December,2017,Thursday,13:39,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,65
20175040,WA,December,2017,Tuesday,20:12,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,28
20175045,WA,December,2017,Thursday,14:00,Single vehicle,No,No,No,80,Motorcycle rider,Male,51
20175058,WA,December,2017,Friday,20:00,Single vehicle,No,No,No,50,Motorcycle rider,Male,33
20175063,WA,December,2017,Wednesday,15:20,Multiple vehicle,No,No,No,110,Driver,Male,86
20175065,WA,December,2017,Tuesday,15:25,Multiple vehicle,No,No,No,100,Driver,Female,81
20175071,WA,December,2017,Wednesday,03:40,Single vehicle,No,No,No,110,Driver,Male,42
20175077,WA,December,2017,Monday,19:50,Multiple vehicle,No,No,No,50,Passenger,Male,47
20175085,WA,December,2017,Tuesday,16:20,Multiple vehicle,No,No,No,50,Pedestrian,Male,93
20175091,WA,December,2017,Friday,05:39,Multiple vehicle,No,No,No,60,Driver,Male,54
20175105,WA,December,2017,Friday,11:50,Multiple vehicle,No,No,No,50,Pedestrian,Female,93
20175114,WA,December,2017,Saturday,10:20,Multiple vehicle,No,No,Yes,90,Driver,Male,47
20175121,WA,December,2017,Saturday,11:27,Single vehicle,No,No,No,110,Motorcycle rider,Male,57
20175124,WA,December,2017,Wednesday,15:30,Single vehicle,No,No,No,110,Driver,Male,37
20175125,WA,December,2017,Sunday,18:00,Single vehicle,No,No,No,-9,Passenger,Male,47
20175129,WA,December,2017,Sunday,17:09,Single vehicle,No,No,No,70,Driver,Male,50
20175148,WA,December,2017,Tuesday,16:27,Single vehicle,No,No,No,50,9,Male,94
20176007,TAS,December,2017,Thursday,10:10,Single vehicle,No,Yes,No,70,Driver,Male,55
20176016,TAS,December,2017,Sunday,14:45,Multiple vehicle,No,No,No,60,Driver,Male,49
20176023,TAS,December,2017,Saturday,22:00,Single vehicle,No,No,No,80,Motorcycle rider,Male,36
20177003,NT,December,2017,Thursday,17:55,Pedestrian,No,No,No,60,Pedestrian,Male,29
20177007,NT,December,2017,Friday,19:30,Single vehicle,No,No,No,110,Passenger,Female,60
20177007,NT,December,2017,Friday,19:30,Single vehicle,No,No,No,110,Passenger,Male,29
20177020,NT,December,2017,Saturday,09:30,Single vehicle,No,No,No,60,Passenger,Female,59
20171001,NSW,November,2017,Friday,12:45,Pedestrian,No,No,No,60,Pedestrian,Male,91
20171018,NSW,November,2017,Wednesday,08:10,Multiple vehicle,No,Yes,No,100,Driver,Male,20
20171025,NSW,November,2017,Saturday,11:10,Pedestrian,No,No,No,40,Pedestrian,Female,62
20171032,NSW,November,2017,Saturday,15:55,Single vehicle,No,No,No,50,Driver,Female,85
20171035,NSW,November,2017,Monday,17:47,Multiple vehicle,No,Yes,No,100,Passenger,Female,34
20171035,NSW,November,2017,Monday,17:47,Multiple vehicle,No,Yes,No,100,Passenger,Male,44
20171040,NSW,November,2017,Saturday,23:00,Single vehicle,No,No,No,80,Driver,Male,30
20171041,NSW,November,2017,Tuesday,05:05,Single vehicle,No,No,No,100,Driver,Male,71
20171046,NSW,November,2017,Wednesday,13:30,Pedestrian,No,No,Yes,110,Pedestrian,Male,54
20171055,NSW,November,2017,Saturday,15:00,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,21
20171061,NSW,November,2017,Monday,18:30,Multiple vehicle,No,No,No,60,Bicyclist (includes pillion passengers),Male,24
20171074,NSW,November,2017,Wednesday,07:10,Multiple vehicle,No,No,No,80,Passenger,Male,74
20171089,NSW,November,2017,Tuesday,22:14,Single vehicle,No,No,No,50,Motorcycle rider,Male,49
20171093,NSW,November,2017,Sunday,05:55,Single vehicle,No,No,No,110,Passenger,Male,29
20171105,NSW,November,2017,Friday,08:22,Multiple vehicle,No,No,No,100,Driver,Male,63
20171117,NSW,November,2017,Thursday,14:45,Multiple vehicle,No,No,No,100,Driver,Male,89
20171124,NSW,November,2017,Saturday,15:00,Pedestrian,No,No,No,60,Pedestrian,Male,68
20171128,NSW,November,2017,Tuesday,16:38,Single vehicle,No,No,No,100,Driver,Male,60
20171137,NSW,November,2017,Monday,22:51,Single vehicle,No,No,No,80,Driver,Male,27
20171142,NSW,November,2017,Saturday,11:30,Multiple vehicle,No,No,No,80,Driver,Male,28
20171150,NSW,November,2017,Wednesday,15:50,Multiple vehicle,No,No,No,100,Bicyclist (includes pillion passengers),Male,61
20171152,NSW,November,2017,Thursday,21:30,Single vehicle,No,No,No,100,Driver,Male,80
20171153,NSW,November,2017,Sunday,17:34,Pedestrian,No,No,No,110,Pedestrian,Male,8
20171153,NSW,November,2017,Sunday,17:34,Pedestrian,No,No,No,110,Pedestrian,Female,27
20171172,NSW,November,2017,Friday,02:50,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,18
20171173,NSW,November,2017,Sunday,00:10,Multiple vehicle,No,No,No,70,Motorcycle rider,Male,42
20171214,NSW,November,2017,Wednesday,06:09,Single vehicle,No,No,No,100,Driver,Male,22
20171217,NSW,November,2017,Sunday,12:31,Multiple vehicle,No,No,No,80,Motorcycle rider,Male,56
20171241,NSW,November,2017,Sunday,21:15,Single vehicle,No,No,No,80,Bicyclist (includes pillion passengers),Male,67
20171251,NSW,November,2017,Tuesday,13:37,Multiple vehicle,No,No,No,80,Passenger,Female,2
20171251,NSW,November,2017,Tuesday,13:37,Multiple vehicle,No,No,No,80,Passenger,Male,59
20171257,NSW,November,2017,Sunday,09:45,Single vehicle,No,No,No,80,Motorcycle rider,Male,64
20171264,NSW,November,2017,Sunday,17:50,Single vehicle,No,No,No,110,Driver,Male,45
20171264,NSW,November,2017,Sunday,17:50,Single vehicle,No,No,No,110,Passenger,Male,48
20171286,NSW,November,2017,Wednesday,14:50,Multiple vehicle,No,No,No,80,Driver,Male,82
20171293,NSW,November,2017,Sunday,18:40,Multiple vehicle,No,No,No,100,Driver,Male,20
20171297,NSW,November,2017,Friday,04:06,Single vehicle,No,No,No,100,Passenger,Male,35
20171337,NSW,November,2017,Wednesday,12:00,Single vehicle,No,No,No,100,Driver,Male,60
20172001,VIC,November,2017,Thursday,12:07,Single vehicle,-9,-9,Yes,-9,Driver,Male,37
20172022,VIC,November,2017,Wednesday,21:00,Pedestrian,No,-9,No,70,Pedestrian,Male,47
20172039,VIC,November,2017,Monday,17:00,Single vehicle,No,-9,No,40,Driver,-9,82
20172045,VIC,November,2017,Sunday,01:00,Pedestrian,-9,-9,No,-9,Pedestrian,Male,43
20172055,VIC,November,2017,Monday,12:17,Multiple vehicle,-9,-9,No,-9,Driver,Male,75
20172061,VIC,November,2017,Wednesday,09:30,Multiple vehicle,-9,Yes,No,-9,Driver,Male,84
20172063,VIC,November,2017,Saturday,22:20,Single vehicle,-9,-9,No,-9,Driver,Male,66
20172064,VIC,November,2017,Monday,13:15,Single vehicle,No,-9,No,100,Passenger,Female,64
20172084,VIC,November,2017,Thursday,02:22,Single vehicle,-9,-9,No,-9,Driver,Male,38
20172089,VIC,November,2017,Saturday,02:00,Single vehicle,-9,-9,No,-9,Passenger,Male,17
20172089,VIC,November,2017,Saturday,02:00,Single vehicle,-9,-9,No,-9,Passenger,Male,36
20172089,VIC,November,2017,Saturday,02:00,Single vehicle,-9,-9,No,-9,Driver,Female,18
20172094,VIC,November,2017,Thursday,12:43,Pedestrian,-9,-9,No,-9,Pedestrian,Male,84
20172102,VIC,November,2017,Sunday,13:40,Multiple vehicle,-9,-9,No,-9,Passenger,Female,70
20172102,VIC,November,2017,Sunday,13:40,Multiple vehicle,-9,-9,No,-9,Driver,Male,72
20172108,VIC,November,2017,Friday,02:19,Multiple vehicle,No,-9,No,100,Driver,Male,35
20172128,VIC,November,2017,Sunday,14:30,Multiple vehicle,No,-9,No,80,Passenger,Female,79
20172131,VIC,November,2017,Saturday,14:31,Single vehicle,No,-9,No,888,Passenger,Female,16
20172134,VIC,November,2017,Saturday,09:30,Multiple vehicle,No,Yes,No,100,Passenger,Female,67
20172134,VIC,November,2017,Saturday,09:30,Multiple vehicle,No,Yes,No,100,Driver,Male,31
20172139,VIC,November,2017,Wednesday,16:15,Multiple vehicle,-9,-9,No,-9,Motorcycle rider,Male,33
20172141,VIC,November,2017,Sunday,09:15,Single vehicle,-9,-9,No,-9,Motorcycle rider,Male,60
20172145,VIC,November,2017,Friday,01:00,Single vehicle,-9,-9,No,-9,Driver,Male,18
20172155,VIC,November,2017,Monday,08:04,Multiple vehicle,-9,-9,No,-9,Bicyclist (includes pillion passengers),Male,35
20172156,VIC,November,2017,Sunday,02:15,Single vehicle,-9,-9,No,-9,Passenger,Male,19
20172192,VIC,November,2017,Friday,16:45,Multiple vehicle,No,-9,No,100,Driver,Female,46
20172200,VIC,November,2017,Friday,15:00,Multiple vehicle,-9,Yes,No,-9,Driver,Male,50
20172204,VIC,November,2017,Saturday,01:51,Multiple vehicle,-9,-9,No,-9,Driver,Male,49
20172209,VIC,November,2017,Wednesday,19:39,Multiple vehicle,-9,Yes,No,-9,Driver,-9,-9
20172212,VIC,November,2017,Wednesday,14:50,Multiple vehicle,-9,-9,Yes,-9,Driver,Female,35
20172213,VIC,November,2017,Saturday,14:20,Multiple vehicle,-9,-9,No,-9,Passenger,Male,36
20172222,VIC,November,2017,Sunday,17:55,Multiple vehicle,-9,-9,No,-9,Motorcycle rider,Male,32
20173043,QLD,November,2017,Monday,10:00,Multiple vehicle,No,No,Yes,100,Driver,Female,-9
20173054,QLD,November,2017,Wednesday,07:00,Multiple vehicle,No,No,No,50,Bicyclist (includes pillion passengers),Male,-9
20173066,QLD,November,2017,Monday,02:00,Multiple vehicle,No,No,Yes,60,Driver,Male,-9
20173080,QLD,November,2017,Wednesday,06:00,Multiple vehicle,No,No,No,50,Bicyclist (includes pillion passengers),Female,-9
20173100,QLD,November,2017,Friday,22:00,Single vehicle,No,No,No,100,Passenger,Male,-9
20173107,QLD,November,2017,Sunday,05:00,Multiple vehicle,No,No,No,100,Driver,Male,-9
20173131,QLD,November,2017,Tuesday,11:00,Multiple vehicle,No,No,No,60,Passenger,Female,-9
20173143,QLD,November,2017,Friday,19:00,Multiple vehicle,No,No,No,80,Motorcycle rider,Male,-9
20173160,QLD,November,2017,Sunday,02:00,Pedestrian,No,No,No,60,Pedestrian,Male,-9
20173161,QLD,November,2017,Monday,19:00,Pedestrian,No,No,No,50,Pedestrian,Male,-9
20173173,QLD,November,2017,Sunday,00:00,Single vehicle,No,No,No,50,Driver,Male,-9
20173179,QLD,November,2017,Wednesday,20:00,Pedestrian,No,No,No,60,Pedestrian,Male,-9
20173204,QLD,November,2017,Monday,23:00,Pedestrian,No,No,No,60,Pedestrian,Male,-9
20173214,QLD,November,2017,Friday,21:00,Single vehicle,No,No,No,100,Driver,Male,-9
20174015,SA,November,2017,Wednesday,01:00,Single vehicle,No,No,No,110,Driver,Male,55
20174025,SA,November,2017,Wednesday,18:20,Pedestrian,No,No,No,60,Pedestrian,Male,80
20174032,SA,November,2017,Wednesday,23:20,Multiple vehicle,No,No,Yes,110,Driver,Male,41
20174041,SA,November,2017,Monday,06:33,Single vehicle,No,No,No,100,Passenger,Male,7
20174059,SA,November,2017,Monday,16:40,Multiple vehicle,No,No,No,100,Driver,Male,72
20174059,SA,November,2017,Monday,16:40,Multiple vehicle,No,No,No,100,Passenger,Male,82
20174059,SA,November,2017,Monday,16:40,Multiple vehicle,No,No,No,100,Driver,Male,59
20174066,SA,November,2017,Wednesday,22:50,Pedestrian,No,No,No,60,Pedestrian,Male,60
20174070,SA,November,2017,Saturday,11:35,Multiple vehicle,No,No,No,80,Motorcycle rider,Male,24
20174076,SA,November,2017,Sunday,16:30,Single vehicle,No,No,No,100,Motorcycle rider,Male,33
20174091,SA,November,2017,Tuesday,12:08,Pedestrian,No,Yes,No,60,Pedestrian,Male,69
20175003,WA,November,2017,Monday,13:09,Multiple vehicle,No,No,Yes,110,Driver,Male,75
20175018,WA,November,2017,Saturday,01:37,Single vehicle,No,No,No,110,Passenger,Female,25
20175023,WA,November,2017,Saturday,06:10,Single vehicle,No,No,No,110,Driver,Male,43
20175048,WA,November,2017,Saturday,22:18,Multiple vehicle,No,No,No,50,Pedestrian,Male,36
20175057,WA,November,2017,Saturday,23:49,Multiple vehicle,No,No,No,50,Pedestrian,Male,47
20175083,WA,November,2017,Friday,04:04,Multiple vehicle,No,Yes,Yes,90,Driver,Male,34
20175086,WA,November,2017,Saturday,05:31,Multiple vehicle,No,No,No,80,Motorcycle rider,Male,22
20175117,WA,November,2017,Thursday,00:20,Multiple vehicle,No,No,No,60,Pedestrian,Male,42
20175122,WA,November,2017,Sunday,08:19,Single vehicle,No,No,No,80,Driver,Female,44
20175122,WA,November,2017,Sunday,08:19,Single vehicle,No,No,No,80,Passenger,Male,39
20175134,WA,November,2017,Wednesday,07:30,Single vehicle,No,No,No,110,Driver,Male,22
20175139,WA,November,2017,Tuesday,03:15,Single vehicle,No,No,No,90,Driver,Male,47
20176010,TAS,November,2017,Monday,22:05,Single vehicle,No,No,No,100,Driver,Male,24
20176015,TAS,November,2017,Tuesday,14:35,Single vehicle,No,No,No,60,Driver,Female,80
20176022,TAS,November,2017,Wednesday,20:58,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,41
20176029,TAS,November,2017,Wednesday,18:02,Multiple vehicle,No,Yes,No,100,Driver,Male,43
20176035,TAS,November,2017,Thursday,13:20,Single vehicle,No,No,No,80,Driver,Male,60
20177010,NT,November,2017,Sunday,14:00,Single vehicle,No,No,No,80,Motorcycle rider,Male,59
20178001,ACT,November,2017,Wednesday,21:37,Single vehicle,No,No,No,100,Driver,Male,19
20171007,NSW,October,2017,Sunday,17:05,Multiple vehicle,No,No,No,80,Passenger,Female,62
20171010,NSW,October,2017,Thursday,04:15,Single vehicle,No,No,No,110,Passenger,Female,56
20171022,NSW,October,2017,Saturday,02:16,Pedestrian,No,No,No,60,Pedestrian,Male,20
20171024,NSW,October,2017,Saturday,23:15,Single vehicle,No,No,No,100,Driver,Male,23
20171028,NSW,October,2017,Saturday,03:20,Single vehicle,No,No,No,70,Driver,Male,26
20171057,NSW,October,2017,Sunday,14:15,Multiple vehicle,No,No,No,80,Motorcycle rider,Male,48
20171094,NSW,October,2017,Wednesday,14:40,Single vehicle,No,No,No,80,Motorcycle rider,Male,70
20171109,NSW,October,2017,Thursday,02:10,Single vehicle,No,No,No,80,Passenger,Male,21
20171123,NSW,October,2017,Saturday,02:26,Single vehicle,No,No,No,100,Passenger,Male,17
20171126,NSW,October,2017,Saturday,05:30,Multiple vehicle,No,No,No,110,Driver,Male,68
20171143,NSW,October,2017,Saturday,22:30,Single vehicle,No,No,No,60,Passenger,Male,37
20171151,NSW,October,2017,Friday,20:20,Single vehicle,No,No,No,100,Motorcycle rider,Male,57
20171162,NSW,October,2017,Saturday,04:00,Multiple vehicle,No,No,Yes,100,Driver,Male,73
20171165,NSW,October,2017,Saturday,03:59,Multiple vehicle,No,No,Yes,110,Passenger,Male,23
20171177,NSW,October,2017,Wednesday,11:40,Pedestrian,No,No,No,60,Pedestrian,Female,83
20171189,NSW,October,2017,Tuesday,15:10,Multiple vehicle,No,Yes,No,100,Driver,Male,29
20171191,NSW,October,2017,Sunday,06:10,Single vehicle,No,No,No,100,Passenger,Male,37
20171199,NSW,October,2017,Monday,00:50,Single vehicle,No,No,No,100,Driver,Male,46
